scenario,ewoc,burn_in,simulation,true_mtd,closest_target_dose,selected_mtd,selected_without_final_ewoc,ewoc_final_downshift,additional_duration_weeks,total_duration_weeks,stopped_early,n_total,n_new,n_acute_tox,n_subacute_tox,any_acute_tox,any_subacute_tox,n_above_true_mtd,pct_above_true_mtd,n_L0,n_L1,n_L2,n_L3,n_L4,n_new_L0,n_new_L1,n_new_L2,n_new_L3,n_new_L4
Acute high,EWOC during + final,True,179,2,3,3,3,0,96.0,120.0,False,30,24,3,1,True,True,15,50.0,0,6,9,15,0,0,0,9,15,0
Acute high,EWOC during + final,True,180,2,3,3,3,0,96.0,120.0,False,30,24,2,5,True,True,3,10.0,0,6,21,3,0,0,0,21,3,0
Acute high,EWOC during + final,True,181,2,3,2,2,0,96.0,120.0,False,30,24,5,0,True,False,0,0.0,0,6,24,0,0,0,0,24,0,0
Acute high,EWOC during + final,True,182,2,3,1,2,1,96.0,120.0,False,30,24,5,1,True,True,0,0.0,0,21,9,0,0,0,15,9,0,0
Acute high,EWOC during + final,True,183,2,3,2,2,0,96.0,120.0,False,30,24,4,0,True,False,2,6.666666666666667,0,6,22,2,0,0,0,22,2,0
Acute high,EWOC during + final,True,184,2,3,2,2,0,96.0,120.0,False,30,24,4,0,True,False,0,0.0,0,24,6,0,0,0,18,6,0,0
Acute high,EWOC during + final,True,185,2,3,2,2,0,96.0,120.0,False,30,24,3,2,True,True,0,0.0,0,9,21,0,0,0,3,21,0,0
Acute high,EWOC during + final,True,186,2,3,2,2,0,96.0,120.0,False,30,24,4,2,True,True,0,0.0,0,6,24,0,0,0,0,24,0,0
Acute high,EWOC during + final,True,187,2,3,2,2,0,96.0,120.0,False,30,24,3,3,True,True,0,0.0,0,6,24,0,0,0,0,24,0,0
Acute high,EWOC during + final,True,188,2,3,3,3,0,96.0,120.0,False,30,24,3,3,True,True,19,63.333333333333336,0,6,5,19,0,0,0,5,19,0
Acute high,EWOC during + final,True,189,2,3,3,4,1,96.0,120.0,False,30,24,3,2,True,True,21,70.0,0,6,3,5,16,0,0,3,5,16
Acute high,EWOC during + final,True,190,2,3,2,2,0,96.0,120.0,False,30,24,4,2,True,True,0,0.0,0,15,15,0,0,0,9,15,0,0
Acute high,EWOC during + final,True,191,2,3,3,4,1,96.0,120.0,False,30,24,3,3,True,True,20,66.66666666666667,0,6,4,7,13,0,0,4,7,13
Acute high,EWOC during + final,True,192,2,3,2,3,1,96.0,120.0,False,30,24,5,7,True,True,18,60.0,0,6,6,14,4,0,0,6,14,4
Acute high,EWOC during + final,True,193,2,3,3,3,0,96.0,120.0,False,30,24,3,1,True,True,19,63.333333333333336,0,6,5,19,0,0,0,5,19,0
Acute high,EWOC during + final,True,194,2,3,2,3,1,96.0,120.0,False,30,24,5,5,True,True,17,56.666666666666664,0,6,7,12,5,0,0,7,12,5
Acute high,EWOC during + final,True,195,2,3,2,2,0,96.0,120.0,False,30,24,5,0,True,False,0,0.0,0,6,24,0,0,0,0,24,0,0
Acute high,EWOC during + final,True,196,2,3,2,2,0,96.0,120.0,False,30,24,6,2,True,True,7,23.333333333333332,0,6,17,7,0,0,0,17,7,0
Acute high,EWOC during + final,True,197,2,3,2,2,0,96.0,120.0,False,30,24,4,1,True,True,0,0.0,0,6,24,0,0,0,0,24,0,0
Acute high,EWOC during + final,True,198,2,3,2,3,1,96.0,120.0,False,30,24,5,3,True,True,17,56.666666666666664,0,6,7,11,6,0,0,7,11,6
Acute high,EWOC during + final,True,199,2,3,3,3,0,96.0,120.0,False,30,24,4,2,True,True,18,60.0,0,6,6,13,5,0,0,6,13,5
Acute high,EWOC during + final,True,200,2,3,2,3,1,96.0,120.0,False,30,24,3,2,True,True,3,10.0,0,6,21,3,0,0,0,21,3,0
Acute high,EWOC during + final,False,1,2,3,2,2,0,96.0,120.0,False,30,24,6,2,True,True,6,20.0,0,9,15,6,0,0,3,15,6,0
Acute high,EWOC during + final,False,2,2,3,2,3,1,96.0,120.0,False,30,24,6,2,True,True,21,70.0,0,6,3,21,0,0,0,3,21,0
Acute high,EWOC during + final,False,3,2,3,2,3,1,96.0,120.0,False,30,24,3,2,True,True,6,20.0,0,6,18,6,0,0,0,18,6,0
Acute high,EWOC during + final,False,4,2,3,3,3,0,96.0,120.0,False,30,24,1,3,True,True,21,70.0,0,6,3,21,0,0,0,3,21,0
Acute high,EWOC during + final,False,5,2,3,2,3,1,96.0,120.0,False,30,24,2,5,True,True,6,20.0,0,6,18,6,0,0,0,18,6,0
Acute high,EWOC during + final,False,6,2,3,1,1,0,96.0,120.0,False,30,24,6,4,True,True,3,10.0,0,21,6,3,0,0,15,6,3,0
Acute high,EWOC during + final,False,7,2,3,2,3,1,96.0,120.0,False,30,24,4,1,True,True,3,10.0,0,6,21,3,0,0,0,21,3,0
Acute high,EWOC during + final,False,8,2,3,3,3,0,96.0,120.0,False,30,24,2,2,True,True,3,10.0,0,6,21,3,0,0,0,21,3,0
Acute high,EWOC during + final,False,9,2,3,2,2,0,96.0,120.0,False,30,24,6,4,True,True,6,20.0,0,6,18,6,0,0,0,18,6,0
Acute high,EWOC during + final,False,10,2,3,2,2,0,96.0,120.0,False,30,24,5,2,True,True,3,10.0,0,6,21,3,0,0,0,21,3,0
Acute high,EWOC during + final,False,11,2,3,3,3,0,96.0,120.0,False,30,24,2,4,True,True,9,30.0,0,6,15,9,0,0,0,15,9,0
Acute high,EWOC during + final,False,12,2,3,3,4,1,96.0,120.0,False,30,24,3,0,True,False,12,40.0,0,6,12,9,3,0,0,12,9,3
Acute high,EWOC during + final,False,13,2,3,2,3,1,96.0,120.0,False,30,24,5,3,True,True,18,60.0,0,6,6,18,0,0,0,6,18,0
Acute high,EWOC during + final,False,14,2,3,2,3,1,96.0,120.0,False,30,24,5,4,True,True,12,40.0,0,6,12,12,0,0,0,12,12,0
Acute high,EWOC during + final,False,15,2,3,2,2,0,96.0,120.0,False,30,24,5,2,True,True,6,20.0,0,18,6,6,0,0,12,6,6,0
Acute high,EWOC during + final,False,16,2,3,1,2,1,96.0,120.0,False,30,24,6,2,True,True,3,10.0,0,9,18,3,0,0,3,18,3,0
Acute high,EWOC during + final,False,17,2,3,2,2,0,96.0,120.0,False,30,24,5,2,True,True,9,30.0,0,6,15,9,0,0,0,15,9,0
Acute high,EWOC during + final,False,18,2,3,2,3,1,96.0,120.0,False,30,24,4,1,True,True,9,30.0,0,6,15,9,0,0,0,15,9,0
Acute high,EWOC during + final,False,19,2,3,2,3,1,96.0,120.0,False,30,24,3,3,True,True,6,20.0,0,6,18,6,0,0,0,18,6,0
Acute high,EWOC during + final,False,20,2,3,2,3,1,96.0,120.0,False,30,24,4,3,True,True,9,30.0,0,6,15,9,0,0,0,15,9,0
Acute high,EWOC during + final,False,21,2,3,2,2,0,96.0,120.0,False,30,24,5,5,True,True,3,10.0,0,18,9,3,0,0,12,9,3,0
Acute high,EWOC during + final,False,22,2,3,2,3,1,96.0,120.0,False,30,24,3,2,True,True,3,10.0,0,6,21,3,0,0,0,21,3,0
Acute high,EWOC during + final,False,23,2,3,2,2,0,96.0,120.0,False,30,24,4,4,True,True,0,0.0,0,6,24,0,0,0,0,24,0,0
Acute high,EWOC during + final,False,24,2,3,2,2,0,96.0,120.0,False,30,24,6,4,True,True,6,20.0,0,6,18,6,0,0,0,18,6,0
Acute high,EWOC during + final,False,25,2,3,2,2,0,96.0,120.0,False,30,24,4,1,True,True,0,0.0,0,21,9,0,0,0,15,9,0,0
Acute high,EWOC during + final,False,26,2,3,2,2,0,96.0,120.0,False,30,24,2,2,True,True,0,0.0,0,6,24,0,0,0,0,24,0,0
Acute high,EWOC during + final,False,27,2,3,2,3,1,96.0,120.0,False,30,24,3,1,True,True,9,30.0,0,6,15,9,0,0,0,15,9,0
Acute high,EWOC during + final,False,28,2,3,3,3,0,96.0,120.0,False,30,24,2,4,True,True,21,70.0,0,6,3,21,0,0,0,3,21,0
Acute high,EWOC during + final,False,29,2,3,2,3,1,96.0,120.0,False,30,24,3,0,True,False,6,20.0,0,6,18,6,0,0,0,18,6,0
Acute high,EWOC during + final,False,30,2,3,2,2,0,96.0,120.0,False,30,24,5,6,True,True,6,20.0,0,6,18,6,0,0,0,18,6,0
Acute high,EWOC during + final,False,31,2,3,3,3,0,96.0,120.0,False,30,24,3,4,True,True,12,40.0,0,6,12,12,0,0,0,12,12,0
Acute high,EWOC during + final,False,32,2,3,3,4,1,96.0,120.0,False,30,24,2,0,True,False,21,70.0,0,6,3,18,3,0,0,3,18,3
Acute high,EWOC during + final,False,33,2,3,2,2,0,96.0,120.0,False,30,24,5,4,True,True,0,0.0,0,9,21,0,0,0,3,21,0,0
Acute high,EWOC during + final,False,34,2,3,2,3,1,96.0,120.0,False,30,24,5,3,True,True,18,60.0,0,6,6,18,0,0,0,6,18,0
Acute high,EWOC during + final,False,35,2,3,2,2,0,96.0,120.0,False,30,24,5,2,True,True,6,20.0,0,6,18,6,0,0,0,18,6,0
Acute high,EWOC during + final,False,36,2,3,2,2,0,96.0,120.0,False,30,24,5,3,True,True,3,10.0,0,6,21,3,0,0,0,21,3,0
Acute high,EWOC during + final,False,37,2,3,2,2,0,96.0,120.0,False,30,24,3,3,True,True,0,0.0,0,9,21,0,0,0,3,21,0,0
Acute high,EWOC during + final,False,38,2,3,2,3,1,96.0,120.0,False,30,24,4,2,True,True,6,20.0,0,6,18,6,0,0,0,18,6,0
Acute high,EWOC during + final,False,39,2,3,2,2,0,96.0,120.0,False,30,24,5,3,True,True,3,10.0,0,15,12,3,0,0,9,12,3,0
Acute high,EWOC during + final,False,40,2,3,2,2,0,96.0,120.0,False,30,24,5,2,True,True,3,10.0,0,6,21,3,0,0,0,21,3,0
Acute high,EWOC during + final,False,41,2,3,2,3,1,96.0,120.0,False,30,24,4,1,True,True,3,10.0,0,6,21,3,0,0,0,21,3,0
Acute high,EWOC during + final,False,42,2,3,2,2,0,96.0,120.0,False,30,24,3,1,True,True,0,0.0,0,15,15,0,0,0,9,15,0,0
Acute high,EWOC during + final,False,43,2,3,2,3,1,96.0,120.0,False,30,24,3,1,True,True,12,40.0,0,6,12,12,0,0,0,12,12,0
Acute high,EWOC during + final,False,44,2,3,2,2,0,96.0,120.0,False,30,24,5,2,True,True,0,0.0,0,9,21,0,0,0,3,21,0,0
Acute high,EWOC during + final,False,45,2,3,2,2,0,96.0,120.0,False,30,24,4,0,True,False,0,0.0,0,9,21,0,0,0,3,21,0,0
Acute high,EWOC during + final,False,46,2,3,2,3,1,96.0,120.0,False,30,24,5,0,True,False,12,40.0,0,6,12,12,0,0,0,12,12,0
Acute high,EWOC during + final,False,47,2,3,2,3,1,96.0,120.0,False,30,24,4,2,True,True,3,10.0,0,6,21,3,0,0,0,21,3,0
Acute high,EWOC during + final,False,48,2,3,2,2,0,96.0,120.0,False,30,24,5,3,True,True,0,0.0,0,12,18,0,0,0,6,18,0,0
Acute high,EWOC during + final,False,49,2,3,2,3,1,96.0,120.0,False,30,24,4,2,True,True,18,60.0,0,6,6,18,0,0,0,6,18,0
Acute high,EWOC during + final,False,50,2,3,2,2,0,96.0,120.0,False,30,24,6,3,True,True,6,20.0,0,6,18,6,0,0,0,18,6,0
Acute high,EWOC during + final,False,51,2,3,3,3,0,96.0,120.0,False,30,24,1,6,True,True,18,60.0,0,6,6,18,0,0,0,6,18,0
Acute high,EWOC during + final,False,52,2,3,2,2,0,96.0,120.0,False,30,24,5,1,True,True,9,30.0,0,6,15,9,0,0,0,15,9,0
Acute high,EWOC during + final,False,53,2,3,2,3,1,96.0,120.0,False,30,24,3,5,True,True,3,10.0,0,6,21,3,0,0,0,21,3,0
Acute high,EWOC during + final,False,54,2,3,2,2,0,96.0,120.0,False,30,24,5,0,True,False,9,30.0,0,6,15,9,0,0,0,15,9,0
Acute high,EWOC during + final,False,55,2,3,2,2,0,96.0,120.0,False,30,24,3,1,True,True,0,0.0,0,18,12,0,0,0,12,12,0,0
Acute high,EWOC during + final,False,56,2,3,3,3,0,96.0,120.0,False,30,24,3,1,True,True,12,40.0,0,6,12,12,0,0,0,12,12,0
Acute high,EWOC during + final,False,57,2,3,1,2,1,96.0,120.0,False,30,24,7,0,True,False,6,20.0,0,9,15,6,0,0,3,15,6,0
Acute high,EWOC during + final,False,58,2,3,2,3,1,96.0,120.0,False,30,24,4,2,True,True,15,50.0,0,6,9,15,0,0,0,9,15,0
Acute high,EWOC during + final,False,59,2,3,1,2,1,96.0,120.0,False,30,24,7,1,True,True,3,10.0,0,6,21,3,0,0,0,21,3,0
Acute high,EWOC during + final,False,60,2,3,2,3,1,96.0,120.0,False,30,24,5,2,True,True,15,50.0,0,6,9,15,0,0,0,9,15,0
Acute high,EWOC during + final,False,61,2,3,2,3,1,96.0,120.0,False,30,24,3,2,True,True,3,10.0,0,6,21,3,0,0,0,21,3,0
Acute high,EWOC during + final,False,62,2,3,2,3,1,96.0,120.0,False,30,24,4,4,True,True,3,10.0,0,6,21,3,0,0,0,21,3,0
Acute high,EWOC during + final,False,63,2,3,2,2,0,96.0,120.0,False,30,24,3,2,True,True,0,0.0,0,6,24,0,0,0,0,24,0,0
Acute high,EWOC during + final,False,64,2,3,2,3,1,96.0,120.0,False,30,24,3,2,True,True,3,10.0,0,6,21,3,0,0,0,21,3,0
Acute high,EWOC during + final,False,65,2,3,1,2,1,96.0,120.0,False,30,24,6,1,True,True,3,10.0,0,6,21,3,0,0,0,21,3,0
Acute high,EWOC during + final,False,66,2,3,3,4,1,96.0,120.0,False,30,24,1,4,True,True,21,70.0,0,6,3,12,9,0,0,3,12,9
Acute high,EWOC during + final,False,67,2,3,3,3,0,96.0,120.0,False,30,24,2,4,True,True,21,70.0,0,6,3,21,0,0,0,3,21,0
Acute high,EWOC during + final,False,68,2,3,2,2,0,96.0,120.0,False,30,24,4,5,True,True,3,10.0,0,6,21,3,0,0,0,21,3,0
Acute high,EWOC during + final,False,69,2,3,2,3,1,96.0,120.0,False,30,24,4,1,True,True,6,20.0,0,6,18,6,0,0,0,18,6,0
Acute high,EWOC during + final,False,70,2,3,2,2,0,96.0,120.0,False,30,24,4,1,True,True,3,10.0,0,6,21,3,0,0,0,21,3,0
Acute high,EWOC during + final,False,71,2,3,2,2,0,96.0,120.0,False,30,24,5,4,True,True,9,30.0,0,6,15,9,0,0,0,15,9,0
Acute high,EWOC during + final,False,72,2,3,2,2,0,96.0,120.0,False,30,24,5,1,True,True,6,20.0,0,6,18,6,0,0,0,18,6,0
Acute high,EWOC during + final,False,73,2,3,2,2,0,96.0,120.0,False,30,24,3,2,True,True,0,0.0,0,12,18,0,0,0,6,18,0,0
Acute high,EWOC during + final,False,74,2,3,3,3,0,96.0,120.0,False,30,24,3,4,True,True,21,70.0,0,6,3,21,0,0,0,3,21,0
Acute high,EWOC during + final,False,75,2,3,2,3,1,96.0,120.0,False,30,24,3,3,True,True,3,10.0,0,6,21,3,0,0,0,21,3,0
Acute high,EWOC during + final,False,76,2,3,1,2,1,96.0,120.0,False,30,24,6,1,True,True,3,10.0,0,6,21,3,0,0,0,21,3,0
Acute high,EWOC during + final,False,77,2,3,2,2,0,96.0,120.0,False,30,24,7,1,True,True,12,40.0,0,6,12,12,0,0,0,12,12,0
Acute high,EWOC during + final,False,78,2,3,2,3,1,96.0,120.0,False,30,24,5,4,True,True,21,70.0,0,6,3,21,0,0,0,3,21,0
Acute high,EWOC during + final,False,79,2,3,2,3,1,96.0,120.0,False,30,24,3,1,True,True,9,30.0,0,6,15,9,0,0,0,15,9,0
Acute high,EWOC during + final,False,80,2,3,2,3,1,96.0,120.0,False,30,24,4,2,True,True,6,20.0,0,6,18,6,0,0,0,18,6,0
Acute high,EWOC during + final,False,81,2,3,3,3,0,96.0,120.0,False,30,24,2,4,True,True,9,30.0,0,6,15,9,0,0,0,15,9,0
Acute high,EWOC during + final,False,82,2,3,2,3,1,96.0,120.0,False,30,24,4,2,True,True,3,10.0,0,9,18,3,0,0,3,18,3,0
Acute high,EWOC during + final,False,83,2,3,2,2,0,96.0,120.0,False,30,24,2,3,True,True,0,0.0,0,6,24,0,0,0,0,24,0,0
Acute high,EWOC during + final,False,84,2,3,3,3,0,96.0,120.0,False,30,24,2,1,True,True,6,20.0,0,6,18,6,0,0,0,18,6,0
Acute high,EWOC during + final,False,85,2,3,3,3,0,96.0,120.0,False,30,24,3,5,True,True,18,60.0,0,6,6,18,0,0,0,6,18,0
Acute high,EWOC during + final,False,86,2,3,2,2,0,96.0,120.0,False,30,24,5,5,True,True,9,30.0,0,6,15,9,0,0,0,15,9,0
Acute high,EWOC during + final,False,87,2,3,2,3,1,96.0,120.0,False,30,24,4,5,True,True,6,20.0,0,6,18,6,0,0,0,18,6,0
Acute high,EWOC during + final,False,88,2,3,2,2,0,96.0,120.0,False,30,24,5,3,True,True,3,10.0,0,6,21,3,0,0,0,21,3,0
Acute high,EWOC during + final,False,89,2,3,2,2,0,96.0,120.0,False,30,24,4,3,True,True,0,0.0,0,15,15,0,0,0,9,15,0,0
Acute high,EWOC during + final,False,90,2,3,2,2,0,96.0,120.0,False,30,24,3,3,True,True,0,0.0,0,9,21,0,0,0,3,21,0,0
Acute high,EWOC during + final,False,91,2,3,2,2,0,96.0,120.0,False,30,24,3,2,True,True,0,0.0,0,9,21,0,0,0,3,21,0,0
Acute high,EWOC during + final,False,92,2,3,2,3,1,96.0,120.0,False,30,24,3,0,True,False,9,30.0,0,6,15,9,0,0,0,15,9,0
Acute high,EWOC during + final,False,93,2,3,2,3,1,96.0,120.0,False,30,24,4,5,True,True,3,10.0,0,6,21,3,0,0,0,21,3,0
Acute high,EWOC during + final,False,94,2,3,2,2,0,96.0,120.0,False,30,24,5,2,True,True,0,0.0,0,9,21,0,0,0,3,21,0,0
Acute high,EWOC during + final,False,95,2,3,2,3,1,96.0,120.0,False,30,24,1,6,True,True,9,30.0,0,6,15,9,0,0,0,15,9,0
Acute high,EWOC during + final,False,96,2,3,2,3,1,96.0,120.0,False,30,24,4,2,True,True,9,30.0,0,6,15,9,0,0,0,15,9,0
Acute high,EWOC during + final,False,97,2,3,2,3,1,96.0,120.0,False,30,24,3,2,True,True,6,20.0,0,6,18,6,0,0,0,18,6,0
Acute high,EWOC during + final,False,98,2,3,2,3,1,96.0,120.0,False,30,24,3,7,True,True,3,10.0,0,6,21,3,0,0,0,21,3,0
Acute high,EWOC during + final,False,99,2,3,2,3,1,96.0,120.0,False,30,24,4,0,True,False,3,10.0,0,6,21,3,0,0,0,21,3,0
Acute high,EWOC during + final,False,100,2,3,2,2,0,96.0,120.0,False,30,24,5,1,True,True,9,30.0,0,6,15,9,0,0,0,15,9,0
Acute high,EWOC during + final,False,101,2,3,1,2,1,96.0,120.0,False,30,24,6,2,True,True,3,10.0,0,18,9,3,0,0,12,9,3,0
Acute high,EWOC during + final,False,102,2,3,2,3,1,96.0,120.0,False,30,24,5,2,True,True,12,40.0,0,6,12,12,0,0,0,12,12,0
Acute high,EWOC during + final,False,103,2,3,2,2,0,96.0,120.0,False,30,24,5,0,True,False,6,20.0,0,9,15,6,0,0,3,15,6,0
Acute high,EWOC during + final,False,104,2,3,2,2,0,96.0,120.0,False,30,24,6,1,True,True,9,30.0,0,6,15,9,0,0,0,15,9,0
Acute high,EWOC during + final,False,105,2,3,3,4,1,96.0,120.0,False,30,24,3,4,True,True,15,50.0,0,6,9,12,3,0,0,9,12,3
Acute high,EWOC during + final,False,106,2,3,3,3,0,96.0,120.0,False,30,24,3,2,True,True,12,40.0,0,6,12,12,0,0,0,12,12,0
Acute high,EWOC during + final,False,107,2,3,2,3,1,96.0,120.0,False,30,24,4,3,True,True,6,20.0,0,6,18,6,0,0,0,18,6,0
Acute high,EWOC during + final,False,108,2,3,2,2,0,96.0,120.0,False,30,24,5,2,True,True,9,30.0,0,6,15,9,0,0,0,15,9,0
Acute high,EWOC during + final,False,109,2,3,1,2,1,96.0,120.0,False,30,24,4,0,True,False,0,0.0,0,27,3,0,0,0,21,3,0,0
Acute high,EWOC during + final,False,110,2,3,2,3,1,96.0,120.0,False,30,24,4,5,True,True,3,10.0,0,6,21,3,0,0,0,21,3,0
Acute high,EWOC during + final,False,111,2,3,3,4,1,96.0,120.0,False,30,24,3,2,True,True,21,70.0,0,6,3,18,3,0,0,3,18,3
Acute high,EWOC during + final,False,112,2,3,2,2,0,96.0,120.0,False,30,24,5,3,True,True,6,20.0,0,6,18,6,0,0,0,18,6,0
Acute high,EWOC during + final,False,113,2,3,2,3,1,96.0,120.0,False,30,24,4,5,True,True,9,30.0,0,6,15,9,0,0,0,15,9,0
Acute high,EWOC during + final,False,114,2,3,3,3,0,96.0,120.0,False,30,24,1,4,True,True,15,50.0,0,6,9,15,0,0,0,9,15,0
Acute high,EWOC during + final,False,115,2,3,3,3,0,96.0,120.0,False,30,24,2,2,True,True,15,50.0,0,6,9,15,0,0,0,9,15,0
Acute high,EWOC during + final,False,116,2,3,3,3,0,96.0,120.0,False,30,24,1,0,True,False,9,30.0,0,6,15,9,0,0,0,15,9,0
Acute high,EWOC during + final,False,117,2,3,3,3,0,96.0,120.0,False,30,24,2,2,True,True,3,10.0,0,9,18,3,0,0,3,18,3,0
Acute high,EWOC during + final,False,118,2,3,2,3,1,96.0,120.0,False,30,24,4,3,True,True,6,20.0,0,6,18,6,0,0,0,18,6,0
Acute high,EWOC during + final,False,119,2,3,1,2,1,96.0,120.0,False,30,24,6,2,True,True,0,0.0,0,9,21,0,0,0,3,21,0,0
Acute high,EWOC during + final,False,120,2,3,3,3,0,96.0,120.0,False,30,24,4,0,True,False,18,60.0,0,6,6,12,6,0,0,6,12,6
Acute high,EWOC during + final,False,121,2,3,2,3,1,96.0,120.0,False,30,24,4,1,True,True,6,20.0,0,6,18,6,0,0,0,18,6,0
Acute high,EWOC during + final,False,122,2,3,3,3,0,96.0,120.0,False,30,24,2,2,True,True,6,20.0,0,6,18,6,0,0,0,18,6,0
Acute high,EWOC during + final,False,123,2,3,1,1,0,96.0,120.0,False,30,24,7,4,True,True,6,20.0,0,15,9,6,0,0,9,9,6,0
Acute high,EWOC during + final,False,124,2,3,2,2,0,96.0,120.0,False,30,24,3,1,True,True,0,0.0,0,15,15,0,0,0,9,15,0,0
Acute high,EWOC during + final,False,125,2,3,4,4,0,96.0,120.0,False,30,24,0,0,False,False,21,70.0,0,6,3,9,12,0,0,3,9,12
Acute high,EWOC during + final,False,126,2,3,3,3,0,96.0,120.0,False,30,24,2,1,True,True,6,20.0,0,6,18,6,0,0,0,18,6,0
Acute high,EWOC during + final,False,127,2,3,2,2,0,96.0,120.0,False,30,24,5,4,True,True,9,30.0,0,6,15,9,0,0,0,15,9,0
Acute high,EWOC during + final,False,128,2,3,2,2,0,96.0,120.0,False,30,24,5,2,True,True,3,10.0,0,9,18,3,0,0,3,18,3,0
Acute high,EWOC during + final,False,129,2,3,2,2,0,96.0,120.0,False,30,24,3,2,True,True,0,0.0,0,6,24,0,0,0,0,24,0,0
Acute high,EWOC during + final,False,130,2,3,1,2,1,96.0,120.0,False,30,24,7,3,True,True,3,10.0,0,6,21,3,0,0,0,21,3,0
Acute high,EWOC during + final,False,131,2,3,2,3,1,96.0,120.0,False,30,24,4,3,True,True,15,50.0,0,6,9,15,0,0,0,9,15,0
Acute high,EWOC during + final,False,132,2,3,2,3,1,96.0,120.0,False,30,24,3,2,True,True,3,10.0,0,6,21,3,0,0,0,21,3,0
Acute high,EWOC during + final,False,133,2,3,2,2,0,96.0,120.0,False,30,24,5,1,True,True,9,30.0,0,6,15,9,0,0,0,15,9,0
Acute high,EWOC during + final,False,134,2,3,2,3,1,96.0,120.0,False,30,24,4,4,True,True,21,70.0,0,6,3,21,0,0,0,3,21,0
Acute high,EWOC during + final,False,135,2,3,2,2,0,96.0,120.0,False,30,24,5,0,True,False,3,10.0,0,6,21,3,0,0,0,21,3,0
Acute high,EWOC during + final,False,136,2,3,1,2,1,96.0,120.0,False,30,24,5,1,True,True,3,10.0,0,18,9,3,0,0,12,9,3,0
Acute high,EWOC during + final,False,137,2,3,2,2,0,96.0,120.0,False,30,24,6,0,True,False,3,10.0,0,6,21,3,0,0,0,21,3,0
Acute high,EWOC during + final,False,138,2,3,2,2,0,96.0,120.0,False,30,24,5,2,True,True,3,10.0,0,12,15,3,0,0,6,15,3,0
Acute high,EWOC during + final,False,139,2,3,2,2,0,96.0,120.0,False,30,24,3,2,True,True,0,0.0,0,9,21,0,0,0,3,21,0,0
Acute high,EWOC during + final,False,140,2,3,2,3,1,96.0,120.0,False,30,24,4,1,True,True,18,60.0,0,6,6,18,0,0,0,6,18,0
Acute high,EWOC during + final,False,141,2,3,3,4,1,96.0,120.0,False,30,24,2,4,True,True,21,70.0,0,6,3,12,9,0,0,3,12,9
Acute high,EWOC during + final,False,142,2,3,4,4,0,96.0,120.0,False,30,24,2,1,True,True,21,70.0,0,6,3,6,15,0,0,3,6,15
Acute high,EWOC during + final,False,143,2,3,3,3,0,96.0,120.0,False,30,24,3,3,True,True,21,70.0,0,6,3,21,0,0,0,3,21,0
Acute high,EWOC during + final,False,144,2,3,3,3,0,96.0,120.0,False,30,24,2,2,True,True,3,10.0,0,6,21,3,0,0,0,21,3,0
Acute high,EWOC during + final,False,145,2,3,2,2,0,96.0,120.0,False,30,24,4,1,True,True,0,0.0,0,12,18,0,0,0,6,18,0,0
Acute high,EWOC during + final,False,146,2,3,2,2,0,96.0,120.0,False,30,24,4,1,True,True,3,10.0,0,18,9,3,0,0,12,9,3,0
Acute high,EWOC during + final,False,147,2,3,2,2,0,96.0,120.0,False,30,24,6,1,True,True,6,20.0,0,6,18,6,0,0,0,18,6,0
Acute high,EWOC during + final,False,148,2,3,2,2,0,96.0,120.0,False,30,24,5,1,True,True,0,0.0,0,9,21,0,0,0,3,21,0,0
Acute high,EWOC during + final,False,149,2,3,2,2,0,96.0,120.0,False,30,24,4,4,True,True,0,0.0,0,15,15,0,0,0,9,15,0,0
Acute high,EWOC during + final,False,150,2,3,2,2,0,96.0,120.0,False,30,24,5,3,True,True,6,20.0,0,6,18,6,0,0,0,18,6,0
Acute high,EWOC during + final,False,151,2,3,3,3,0,96.0,120.0,False,30,24,3,3,True,True,21,70.0,0,6,3,21,0,0,0,3,21,0
Acute high,EWOC during + final,False,152,2,3,2,3,1,96.0,120.0,False,30,24,5,1,True,True,18,60.0,0,6,6,18,0,0,0,6,18,0
Acute high,EWOC during + final,False,153,2,3,3,4,1,96.0,120.0,False,30,24,3,3,True,True,21,70.0,0,6,3,12,9,0,0,3,12,9
Acute high,EWOC during + final,False,154,2,3,2,2,0,96.0,120.0,False,30,24,5,1,True,True,6,20.0,0,6,18,6,0,0,0,18,6,0
Acute high,EWOC during + final,False,155,2,3,3,3,0,96.0,120.0,False,30,24,2,3,True,True,21,70.0,0,6,3,21,0,0,0,3,21,0
Acute high,EWOC during + final,False,156,2,3,3,3,0,96.0,120.0,False,30,24,2,2,True,True,21,70.0,0,6,3,21,0,0,0,3,21,0
Acute high,EWOC during + final,False,157,2,3,2,2,0,96.0,120.0,False,30,24,6,2,True,True,6,20.0,0,9,15,6,0,0,3,15,6,0
Acute high,EWOC during + final,False,158,2,3,2,2,0,96.0,120.0,False,30,24,4,4,True,True,0,0.0,0,6,24,0,0,0,0,24,0,0
Acute high,EWOC during + final,False,159,2,3,3,3,0,96.0,120.0,False,30,24,2,4,True,True,21,70.0,0,6,3,21,0,0,0,3,21,0
Acute high,EWOC during + final,False,160,2,3,2,3,1,96.0,120.0,False,30,24,3,4,True,True,6,20.0,0,6,18,6,0,0,0,18,6,0
Acute high,EWOC during + final,False,161,2,3,1,1,0,96.0,120.0,False,30,24,7,0,True,False,3,10.0,0,15,12,3,0,0,9,12,3,0
